governate,area,lat,lng,services
Al-Monoufia,Al Sadat,30.36672346,30.55062939,3.0
Al-Monoufia,Al Sadat,30.36672346,30.55062939,1.0
Al-Monoufia,Ashmoun,30.24427681,31.08945126,1.0
Al-Monoufia,Ashmoun,30.29316659,30.98149914,1.0
Al-Monoufia,Ashmoun,30.30353471,30.97332789,1.0
Al-Monoufia,Ashmoun,30.30920433,31.0605589,1.0
Al-Monoufia,Ashmoun,30.31441356,31.08952502,1.0
Al-Monoufia,Ashmoun,30.2965704,30.97980597,1.0
Al-Monoufia,Ashmoun,30.27192922,31.02869738,3.0
Al-Monoufia,Ashmoun,30.2720664,31.02867133,1.0
Al-Monoufia,Ashmoun,30.29569834,30.98899385,1.0
Al-Monoufia,Ashmoun,30.29883387,30.98134531,3.0
Al-Monoufia,Ashmoun,30.36995038,30.93897616,3.0
Al-Monoufia,Ashmoun,30.31441356,31.08952502,3.0
Al-Monoufia,Ashmoun,30.31441356,31.08952502,3.0
Al-Monoufia,Ashmoun,30.3526449,30.99916144,3.0
Al-Monoufia,Ashmoun,30.27815952,31.06289184,3.0
Al-Monoufia,Ashmoun,30.3821745,30.91627263,3.0
Al-Monoufia,Ashmoun,30.3821745,30.91627263,3.0
Al-Monoufia,Ashmoun,30.30920433,31.0605589,3.0
Al-Monoufia,Ashmoun,30.30353471,30.97332789,1.0
Al-Monoufia,Ashmoun,30.2720664,31.02867133,1.0
Al-Monoufia,Ashmoun,30.29569834,30.98899385,1.0
Al-Monoufia,Ashmoun,30.29316659,30.98149914,1.0
Al-Monoufia,Ashmoun,30.27192922,31.02869738,1.0
Al-Monoufia,Berket El Sabaa,30.63187962,31.08070321,1.0
Al-Monoufia,Berket El Sabaa,30.63563168,31.08998307,1.0
Al-Monoufia,Berket El Sabaa,30.68148454,31.02411048,1.0
Al-Monoufia,Berket El Sabaa,30.6372058,31.08565809,1.0
Al-Monoufia,Berket El Sabaa,30.68148454,31.02411048,3.0
Al-Monoufia,Berket El Sabaa,30.63187962,31.08070321,1.0
Al-Monoufia,El Bagour,30.38273894,31.00064843,1.0
Al-Monoufia,El Bagour,30.43259052,31.03664479,1.0
Al-Monoufia,El Bagour,30.43281616,31.02891314,1.0
Al-Monoufia,El Bagour,30.35225155,31.03265875,3.0
Al-Monoufia,El Bagour,30.37120874,31.01098156,3.0
Al-Monoufia,El Bagour,30.38273894,31.00064843,3.0
Al-Monoufia,El Bagour,30.43281616,31.02891314,3.0
Al-Monoufia,El Bagour,30.43259052,31.03664479,1.0
Al-Monoufia,El Bagour,30.472469,31.087937,3.0
Al-Monoufia,El-Shohadaa,30.59728933,30.90656687,1.0
Al-Monoufia,El-Shohadaa,30.59102957,30.897757,1.0
Al-Monoufia,El-Shohadaa,30.59405097,30.90585703,3.0
Al-Monoufia,El-Shohadaa,30.59102957,30.897757,3.0
Al-Monoufia,El-Shohadaa,30.598833,30.8559,3.0
Al-Monoufia,Menouf,30.41426381,30.94450454,1.0
Al-Monoufia,Menouf,30.46331579,30.88752245,1.0
Al-Monoufia,Menouf,30.45609388,30.9310698,1.0
Al-Monoufia,Menouf,30.46727999,30.93389284,1.0
Al-Monoufia,Menouf,30.46657104,30.92734596,1.0
Al-Monoufia,Menouf,30.46395204,30.93600555,1.0
Al-Monoufia,Menouf,30.46324286,30.93558532,1.0
Al-Monoufia,Menouf,30.41308001,30.88472717,3.0
Al-Monoufia,Menouf,30.51868673,30.88302688,3.0
Al-Monoufia,Menouf,30.4191318,30.8983915,3.0
Al-Monoufia,Menouf,30.43935205,30.90385215,3.0
Al-Monoufia,Menouf,30.49784522,30.97212704,3.0
Al-Monoufia,Menouf,30.51409679,30.94724329,3.0
Al-Monoufia,Menouf,30.4720714,30.9273746,3.0
Al-Monoufia,Menouf,30.39943932,30.88810383,3.0
Al-Monoufia,Menouf,30.254507,31.09067,3.0
Al-Monoufia,Menouf,30.46331579,30.88752245,3.0
Al-Monoufia,Menouf,30.46657104,30.92734596,3.0
Al-Monoufia,Menouf,30.41426381,30.94450454,3.0
Al-Monoufia,Menouf,30.45609388,30.9310698,1.0
Al-Monoufia,Menouf,30.44343136,30.96572088,1.0
Al-Monoufia,Menouf,30.413759,30.855562,3.0
Al-Monoufia,Menouf,30.416412,30.930803,3.0
Al-Monoufia,Quesna,30.52599464,31.09437895,3.0
Al-Monoufia,Quesna,30.58129391,31.22205861,1.0
Al-Monoufia,Quesna,30.54512995,31.18260863,1.0
Al-Monoufia,Quesna,30.540407,31.17415664,1.0
Al-Monoufia,Quesna,30.54029682,31.17332252,1.0
Al-Monoufia,Quesna,30.54038715,31.17462595,1.0
Al-Monoufia,Quesna,30.54040118,31.17363902,1.0
Al-Monoufia,Quesna,30.54041049,31.17438014,1.0
Al-Monoufia,Quesna,30.54758033,31.13452329,1.0
Al-Monoufia,Quesna,30.55039098,31.17483064,1.0
Al-Monoufia,Quesna,30.54705979,31.13390634,1.0
Al-Monoufia,Quesna,30.54606958,31.18323008,1.0
Al-Monoufia,Quesna,30.54869599,31.14193183,1.0
Al-Monoufia,Quesna,30.54785062,31.21164808,3.0
Al-Monoufia,Quesna,30.54543199,31.16948493,3.0
Al-Monoufia,Quesna,30.58129391,31.22205861,3.0
Al-Monoufia,Quesna,30.54758033,31.13452329,1.0
Al-Monoufia,Quesna,30.54038715,31.17462595,1.0
Al-Monoufia,Quesna,30.54040118,31.17363902,1.0
Al-Monoufia,Quesna,30.54029682,31.17332252,1.0
Al-Monoufia,Quesna,30.499658,31.150009,3.0
Al-Monoufia,Sers Ellian,30.45158606,30.96481114,3.0
Al-Monoufia,Sers Ellian,30.44343136,30.96572088,1.0
Al-Monoufia,Shebin El Koum,30.55424923,31.00715461,2.0
Al-Monoufia,Shebin El Koum,30.55427898,31.00715758,2.0
Al-Monoufia,Shebin El Koum,30.55432657,31.00716056,2.0
Al-Monoufia,Shebin El Koum,30.55430137,31.00711653,3.0
Al-Monoufia,Shebin El Koum,30.57589793,31.01017052,1.0
Al-Monoufia,Shebin El Koum,30.60082747,31.041307,1.0
Al-Monoufia,Shebin El Koum,30.54823699,31.01073831,1.0
Al-Monoufia,Shebin El Koum,30.55880249,31.00722124,1.0
Al-Monoufia,Shebin El Koum,30.55881173,31.00730114,1.0
Al-Monoufia,Shebin El Koum,30.5559892,31.01096047,3.0
Al-Monoufia,Shebin El Koum,30.55524957,31.01664318,1.0
Al-Monoufia,Shebin El Koum,30.56182536,31.00292091,1.0
Al-Monoufia,Shebin El Koum,30.56892296,30.99648812,1.0
Al-Monoufia,Shebin El Koum,30.54987999,31.01899892,1.0
Al-Monoufia,Shebin El Koum,30.5499139,31.01380557,1.0
Al-Monoufia,Shebin El Koum,30.55832456,31.00694918,1.0
Al-Monoufia,Shebin El Koum,30.55837776,31.00695643,1.0
Al-Monoufia,Shebin El Koum,30.56400814,31.01229817,1.0
Al-Monoufia,Shebin El Koum,30.54383033,31.04700979,1.0
Al-Monoufia,Shebin El Koum,30.6006453,30.96565152,1.0
Al-Monoufia,Shebin El Koum,30.56190448,31.01630275,1.0
Al-Monoufia,Shebin El Koum,30.56909577,31.01033423,1.0
Al-Monoufia,Shebin El Koum,30.56662899,31.02703634,1.0
Al-Monoufia,Shebin El Koum,30.55794079,31.00679304,3.0
Al-Monoufia,Shebin El Koum,30.54383033,31.04700979,3.0
Al-Monoufia,Shebin El Koum,30.49603177,31.05035042,3.0
Al-Monoufia,Shebin El Koum,30.55825047,31.00643133,3.0
Al-Monoufia,Shebin El Koum,30.52375008,31.04739285,3.0
Al-Monoufia,Shebin El Koum,30.56892296,30.99648812,3.0
Al-Monoufia,Shebin El Koum,30.55524957,30.55524957,3.0
Al-Monoufia,Shebin El Koum,30.6006453,30.96565152,1.0
Al-Monoufia,Shebin El Koum,30.56909577,31.01033423,1.0
Al-Monoufia,Shebin El Koum,30.55881173,31.00730114,1.0
Al-Monoufia,Shebin El Koum,30.56662899,31.02703634,1.0
Al-Monoufia,Shebin El Koum,30.56662899,31.02703634,1.0
Al-Monoufia,Shebin El Koum,30.55039098,31.17483064,1.0
Al-Monoufia,Shebin El Koum,30.55837776,31.00695643,1.0
Al-Monoufia,Shebin El Koum,30.54823699,31.01073831,1.0
Al-Monoufia,Shebin El Koum,30.56400814,31.01229817,1.0
Al-Monoufia,Shebin El Koum,30.55806921,31.01022237,3.0
Al-Monoufia,Tala,30.68790674,30.99471761,1.0
Al-Monoufia,Tala,30.67769567,30.94437603,1.0
Al-Monoufia,Tala,30.68453152,30.95057886,1.0
Al-Monoufia,Tala,30.74265782,30.93409388,3.0
Al-Monoufia,Tala,30.67424489,30.93573386,3.0
Al-Monoufia,Tala,30.6549948,30.9895224,3.0
Al-Monoufia,Tala,30.68453152,30.95057886,3.0
Al-Monoufia,Tala,30.657662,31.003798,3.0
Al-Sharkia,10th of Ramadan,30.245731,31.731391,1.0
Al-Sharkia,10th of Ramadan,30.29684035,31.74608295,1.0
Al-Sharkia,10th of Ramadan,30.287812,31.749622,1.0
Al-Sharkia,10th of Ramadan,30.3203,31.7784,1.0
Al-Sharkia,10th of Ramadan,30.310257,31.777569,1.0
Al-Sharkia,10th of Ramadan,30.307605,31.740498,1.0
Al-Sharkia,10th of Ramadan,30.29700409,31.74647885,1.0
Al-Sharkia,10th of Ramadan,30.241871,31.726754,3.0
Al-Sharkia,10th of Ramadan,30.24187143,31.72675367,3.0
Al-Sharkia,10th of Ramadan,30.29591906,31.77665078,1.0
Al-Sharkia,10th of Ramadan,30.29817851,31.48543332,2.0
Al-Sharkia,10th of Ramadan,30.307605,31.740498,1.0
Al-Sharkia,10th of Ramadan,30.3203,31.7784,1.0
Al-Sharkia,10th of Ramadan,30.287812,31.749622,1.0
Al-Sharkia,10th of Ramadan,30.245731,31.731391,2.0
Al-Sharkia,10th of Ramadan,30.264861,31.760616,3.0
Al-Sharkia,Abu Hammad,30.53301507,31.67337145,3.0
Al-Sharkia,Abu Hammad,30.532803,31.673696,1.0
Al-Sharkia,Abu Hammad,30.532816,31.673637,1.0
Al-Sharkia,Abu Hammad,30.5541,31.733976,1.0
Al-Sharkia,Abu Hammad,30.5391071,31.6782719,3.0
Al-Sharkia,Abu Hammad,30.532816,31.673637,1.0
Al-Sharkia,Abu Hammad,30.532803,31.673696,1.0
Al-Sharkia,Abu Hammad,30.5541,31.733976,1.0
Al-Sharkia,Abu Kbier,30.665654,31.691813,1.0
Al-Sharkia,Abu Kbier,30.72257459,31.66312074,1.0
Al-Sharkia,Abu Kbier,30.723742,31.664752,1.0
Al-Sharkia,Abu Kbier,30.719829,31.6592,1.0
Al-Sharkia,Abu Kbier,30.729688,31.669739,1.0
Al-Sharkia,Abu Kbier,30.724684,31.670823,3.0
Al-Sharkia,Abu Kbier,30.665654,31.691813,1.0
Al-Sharkia,Abu Kbier,30.719829,31.6592,1.0
Al-Sharkia,Abu Kbier,30.723742,31.664752,1.0
Al-Sharkia,Abu Kbier,30.59343073,31.43233596,2.0
Al-Sharkia,Al Qurayn,30.61071085,31.73549985,1.0
Al-Sharkia,Al Qurayn,30.60490349,31.74675778,3.0
Al-Sharkia,Al Qurayn,30.614061,31.736878,3.0
Al-Sharkia,Al Qurayn,30.610355,31.743698,3.0
Al-Sharkia,Al Qurayn,30.974213,31.871003,2.0
Al-Sharkia,Alzaqaziq,30.653714,31.475413,3.0
Al-Sharkia,Alzaqaziq,30.588654,31.49904,3.0
Al-Sharkia,Alzaqaziq,30.56943,31.508034,3.0
Al-Sharkia,Awlad Sakr,30.926071,31.694593,1.0
Al-Sharkia,Awlad Sakr,30.93099163,31.70383045,3.0
Al-Sharkia,Awlad Sakr,30.926071,31.694593,1.0
Al-Sharkia,Awlad Sakr,30.934196,31.69812,3.0
Al-Sharkia,Bilbeis,30.42080824,31.56076424,3.0
Al-Sharkia,Bilbeis,30.383747,31.458116,1.0
Al-Sharkia,Bilbeis,30.44205,31.471692,1.0
Al-Sharkia,Bilbeis,30.435739,31.441696,1.0
Al-Sharkia,Bilbeis,30.41694642,31.56484166,3.0
Al-Sharkia,Bilbeis,30.42056539,31.56406853,1.0
Al-Sharkia,Bilbeis,30.4690279,31.56960889,3.0
Al-Sharkia,Bilbeis,30.42056539,31.56406853,3.0
Al-Sharkia,Bilbeis,30.45575815,31.4514199,3.0
Al-Sharkia,Bilbeis,30.348433,31.434599,3.0
Al-Sharkia,Bilbeis,30.44205,31.471692,1.0
Al-Sharkia,Bilbeis,30.435739,31.441696,1.0
Al-Sharkia,Bilbeis,30.383747,31.458116,1.0
Al-Sharkia,Bilbeis,30.37576774,31.45051733,2.0
Al-Sharkia,Bilbeis,30.91588251,32.02038014,2.0
Al-Sharkia,Bilbeis,30.404211,31.581005,3.0
Al-Sharkia,Diarb Negm,30.747098,31.458398,1.0
Al-Sharkia,Diarb Negm,30.74992346,31.45103559,3.0
Al-Sharkia,Diarb Negm,30.752565,31.459198,3.0
Al-Sharkia,Diarb Negm,30.748409,31.463867,1.0
Al-Sharkia,Diarb Negm,30.750211,31.451036,1.0
Al-Sharkia,Diarb Negm,30.78929,31.393775,1.0
Al-Sharkia,Diarb Negm,30.75369345,31.45979404,3.0
Al-Sharkia,Diarb Negm,30.75316038,31.45806603,3.0
Al-Sharkia,Diarb Negm,30.72499207,31.37076875,3.0
Al-Sharkia,Diarb Negm,30.78929,31.393775,1.0
Al-Sharkia,Diarb Negm,30.747098,31.458398,1.0
Al-Sharkia,Diarb Negm,30.750211,31.451036,1.0
Al-Sharkia,Diarb Negm,30.748409,31.463867,1.0
Al-Sharkia,El Ebrahimia,30.72229,31.566565,1.0
Al-Sharkia,El Ebrahimia,30.722168,31.564779,3.0
Al-Sharkia,El Ebrahimia,30.72229,31.566565,1.0
Al-Sharkia,El Hosinia,30.86291373,31.91388731,3.0
Al-Sharkia,El Hosinia,30.855706,31.917424,1.0
Al-Sharkia,El Hosinia,30.86221269,31.91726015,1.0
Al-Sharkia,El Hosinia,30.86221269,31.91726015,1.0
Al-Sharkia,El Hosinia,30.863751,31.914976,3.0
Al-Sharkia,El Hosinia,30.863751,31.914976,3.0
Al-Sharkia,El Hosinia,30.855706,31.917424,1.0
Al-Sharkia,El Hosinia,30.86191643,31.9147469,3.0
Al-Sharkia,El Qanaiat,30.615046,31.459644,1.0
Al-Sharkia,El Qanaiat,30.615046,31.459644,1.0
Al-Sharkia,El Qanaiat,30.6147243,31.45917455,2.0
Al-Sharkia,El Salihia,30.77835504,31.98975518,3.0
Al-Sharkia,Faqous,30.72747247,31.79258791,1.0
Al-Sharkia,Faqous,30.719261,31.796052,1.0
Al-Sharkia,Faqous,30.58722586,31.50351674,1.0
Al-Sharkia,Faqous,30.73009881,31.79252642,3.0
Al-Sharkia,Faqous,30.723218,31.793586,3.0
Al-Sharkia,Faqous,30.719261,31.796052,1.0
Al-Sharkia,Faqous,30.73379416,31.80105371,2.0
Al-Sharkia,Hahya,30.667484,31.587791,1.0
Al-Sharkia,Hahya,30.676057,31.596249,1.0
Al-Sharkia,Hahya,30.67211941,31.59191729,3.0
Al-Sharkia,Hahya,30.667484,31.587791,1.0
Al-Sharkia,Hahya,30.676057,31.596249,1.0
Al-Sharkia,Hahya,30.69118362,31.65700641,2.0
Al-Sharkia,Hahya,30.673612,31.5926,3.0
Al-Sharkia,Kafr Sakr,30.793268,31.631008,1.0
Al-Sharkia,Kafr Sakr,30.79331171,31.62905049,1.0
Al-Sharkia,Kafr Sakr,30.798202,31.628144,1.0
Al-Sharkia,Kafr Sakr,30.79233528,31.63064331,3.0
Al-Sharkia,Kafr Sakr,30.79559379,31.62771954,1.0
Al-Sharkia,Kafr Sakr,30.798202,31.628144,1.0
Al-Sharkia,Mashtoul El Souk,30.36827817,31.38107115,3.0
Al-Sharkia,Mashtoul El Souk,30.3590524,31.38238838,3.0
Al-Sharkia,Mashtoul El Souk,30.3590524,31.38238838,3.0
Al-Sharkia,Minia AL Kamh,30.517873,31.343638,1.0
Al-Sharkia,Minia AL Kamh,30.472337,31.464796,1.0
Al-Sharkia,Minia AL Kamh,30.489735,31.289299,1.0
Al-Sharkia,Minia AL Kamh,30.486161,31.418537,1.0
Al-Sharkia,Minia AL Kamh,30.51950359,31.34718,1.0
Al-Sharkia,Minia AL Kamh,30.4901098,31.2954427,3.0
Al-Sharkia,Minia AL Kamh,30.51787284,31.34363799,1.0
Al-Sharkia,Minia AL Kamh,30.4909653,31.37492923,1.0
Al-Sharkia,Minia AL Kamh,30.51878462,31.3512348,3.0
Al-Sharkia,Minia AL Kamh,30.452706,31.37026,3.0
Al-Sharkia,Minia AL Kamh,30.517965,31.34496,3.0
Al-Sharkia,Minia AL Kamh,30.520032,31.343317,3.0
Al-Sharkia,Minia AL Kamh,30.464554,31.388603,3.0
Al-Sharkia,Minia AL Kamh,30.48267317,31.44394922,1.0
Al-Sharkia,Minia AL Kamh,30.489735,31.289299,1.0
Al-Sharkia,Minia AL Kamh,30.472337,31.464796,1.0
Al-Sharkia,Minia AL Kamh,30.486161,31.418537,1.0
Al-Sharkia,Zagazig,30.58729516,31.50355567,3.0
Al-Sharkia,Zagazig,30.58379616,31.49639321,1.0
Al-Sharkia,Zagazig,30.587542,31.482999,1.0
Al-Sharkia,Zagazig,30.58063,31.498582,1.0
Al-Sharkia,Zagazig,30.586102,31.482635,3.0
Al-Sharkia,Zagazig,30.581719,31.518266,1.0
Al-Sharkia,Zagazig,30.588252,31.499029,1.0
Al-Sharkia,Zagazig,30.585769,31.482968,1.0
Al-Sharkia,Zagazig,30.585947,31.482905,1.0
Al-Sharkia,Zagazig,30.584644,31.486875,1.0
Al-Sharkia,Zagazig,30.58356,31.520278,1.0
Al-Sharkia,Zagazig,30.587932,31.472672,1.0
Al-Sharkia,Zagazig,30.586404,31.482259,1.0
Al-Sharkia,Zagazig,30.595333,31.510692,1.0
Al-Sharkia,Zagazig,30.587282,31.482888,1.0
Al-Sharkia,Zagazig,30.588008,31.505284,1.0
Al-Sharkia,Zagazig,30.582097,31.500852,1.0
Al-Sharkia,Zagazig,30.589783,31.509453,1.0
Al-Sharkia,Zagazig,30.583165,31.485822,1.0
Al-Sharkia,Zagazig,30.58628,31.498311,1.0
Al-Sharkia,Zagazig,30.586928,31.491397,1.0
Al-Sharkia,Zagazig,30.584458,31.488032,1.0
Al-Sharkia,Zagazig,30.589782,31.476983,1.0
Al-Sharkia,Zagazig,30.589586,31.496186,1.0
Al-Sharkia,Zagazig,30.586473,31.496551,1.0
Al-Sharkia,Zagazig,30.579213,31.515986,1.0
Al-Sharkia,Zagazig,30.5879569,31.47966358,3.0
Al-Sharkia,Zagazig,30.58597609,31.50376518,3.0
Al-Sharkia,Zagazig,30.58597609,31.50376518,1.0
Al-Sharkia,Zagazig,30.58981313,31.51085822,1.0
Al-Sharkia,Zagazig,30.60608833,31.47978219,3.0
Al-Sharkia,Zagazig,30.57803306,31.53948402,1.0
Al-Sharkia,Zagazig,30.58209719,31.50085227,1.0
Al-Sharkia,Zagazig,30.58492851,31.49346285,2.0
Al-Sharkia,Zagazig,30.59003795,31.49021482,3.0
Al-Sharkia,Zagazig,30.57416718,31.50165442,3.0
Al-Sharkia,Zagazig,30.590702,31.500801,3.0
Al-Sharkia,Zagazig,30.579213,31.515986,1.0
Al-Sharkia,Zagazig,30.589782,31.476983,1.0
Al-Sharkia,Zagazig,30.584458,31.488032,1.0
Al-Sharkia,Zagazig,30.587282,31.482888,1.0
Al-Sharkia,Zagazig,30.584644,31.486875,1.0
Al-Sharkia,Zagazig,30.585769,31.482968,1.0
Al-Sharkia,Zagazig,30.587542,31.482999,1.0
Al-Sharkia,Zagazig,30.586404,31.482259,1.0
Al-Sharkia,Zagazig,30.595333,31.510692,3.0
Al-Sharkia,Zagazig,30.58356,31.520278,1.0
Al-Sharkia,Zagazig,30.585947,31.482905,1.0
Al-Sharkia,Zagazig,30.587932,31.472672,1.0
Al-Sharkia,Zagazig,30.586473,31.496551,1.0
Al-Sharkia,Zagazig,30.588252,31.499029,1.0
Al-Sharkia,Zagazig,30.581719,31.518266,1.0
Al-Sharkia,Zagazig,30.586928,31.491397,1.0
Al-Sharkia,Zagazig,30.589783,31.509453,1.0
Al-Sharkia,Zagazig,30.58063,31.498582,1.0
Al-Sharkia,Zagazig,30.58628,31.498311,1.0
Al-Sharkia,Zagazig,30.588008,31.505284,1.0
Al-Sharkia,Zagazig,30.583165,31.485822,1.0
Al-Sharkia,Zagazig,30.586102,31.482635,1.0
Al-Sharkia,Zagazig,30.589586,31.496186,1.0
Al-Sharkia,Zagazig,30.59343073,31.43233596,2.0
Al-Wadi Al-Jadid,Al Dakhla,25.4941998,28.97934703,1.0
Al-Wadi Al-Jadid,Al Dakhla,25.531464,28.972683,1.0
Al-Wadi Al-Jadid,Al Dakhla,25.492108,28.985639,1.0
Al-Wadi Al-Jadid,Al Dakhla,25.531464,28.972683,1.0
Al-Wadi Al-Jadid,Al Dakhla,25.49555315,28.98301892,2.0
Al-Wadi Al-Jadid,Al Farfarah,27.06740664,27.97224309,3.0
Al-Wadi Al-Jadid,Alkharga,25.44804868,30.54237848,2.0
Al-Wadi Al-Jadid,Alkharga,25.44799722,30.54227429,1.0
Al-Wadi Al-Jadid,Alkharga,25.450277,30.543554,1.0
Al-Wadi Al-Jadid,Alkharga,25.457344,30.546207,1.0
Al-Wadi Al-Jadid,Alkharga,25.452962,30.541047,1.0
Al-Wadi Al-Jadid,Alkharga,25.458679,30.54744,1.0
Al-Wadi Al-Jadid,Alkharga,25.442906,30.549972,1.0
Al-Wadi Al-Jadid,Alkharga,25.458679,30.54744,1.0
Al-Wadi Al-Jadid,Alkharga,25.457344,30.546207,1.0
Al-Wadi Al-Jadid,Alkharga,25.442906,30.549972,1.0
Al-Wadi Al-Jadid,Alkharga,25.450277,30.543554,1.0
Al-Wadi Al-Jadid,Alkharga,25.452962,30.541047,1.0
Al-Wadi Al-Jadid,Alkharga,25.44389,30.543196,3.0
Al-Wadi Al-Jadid,Balat,25.564824,29.264278,1.0
Al-Wadi Al-Jadid,Balat,25.56299485,29.26535559,1.0
Al-Wadi Al-Jadid,Balat,25.564824,29.264278,1.0
Al-Wadi Al-Jadid,Balat,25.511206,29.340503,3.0
Al-Wadi Al-Jadid,Paris,24.67413843,30.61009308,1.0
Al-Wadi Al-Jadid,Paris,24.674101,30.609735,1.0
Al-Wadi Al-Jadid,Paris,24.674101,30.609735,1.0
Alexandria,Abis,31.173516,29.983599,1.0
Alexandria,Abis,31.204438,30.003317,3.0
Alexandria,Abis,31.173516,29.983599,2.0
Alexandria,Abu Kir,31.31246,30.067892,1.0
Alexandria,Abu Kir,31.311899,30.066944,1.0
Alexandria,Abu Kir,31.32054124,30.06343638,1.0
Alexandria,Abu Kir,31.269797,30.095935,1.0
Alexandria,Abu Kir,31.316492,30.059624,1.0
Alexandria,Abu Kir,31.280667,30.014712,1.0
Alexandria,Abu Kir,31.305476,30.058839,1.0
Alexandria,Abu Kir,31.30442657,30.06583038,3.0
Alexandria,Abu Kir,31.30442657,30.06583038,3.0
Alexandria,Abu Kir,31.31246,30.067892,2.0
Alexandria,Abu Kir,31.316492,30.059624,2.0
Alexandria,Abu Kir,31.280667,30.014712,2.0
Alexandria,Abu Kir,31.31246,30.067892,2.0
Alexandria,Abu Kir,31.316492,30.059624,2.0
Alexandria,Abu Kir,31.280667,30.014712,2.0
Alexandria,Abu Kir,31.305476,30.058839,3.0
Alexandria,Abu Kir,31.311899,30.066944,2.0
Alexandria,Al Azarita,31.20744,29.920732,1.0
Alexandria,Al Azarita,31.20333,29.90711,1.0
Alexandria,Al Azarita,31.20744,29.920732,2.0
Alexandria,Al Azarita,31.20333,29.90711,2.0
Alexandria,Al Ibrahimeya,31.20783111,29.92912785,3.0
Alexandria,Al Ibrahimeya,31.20865258,29.93052531,2.0
Alexandria,Al Nozha,31.205287,29.966553,3.0
Alexandria,Al Nozha,31.197593,29.945226,1.0
Alexandria,Al-Ameriya,30.995417,29.795513,1.0
Alexandria,Al-Ameriya,31.01276184,29.80066323,1.0
Alexandria,Al-Ameriya,31.030502,29.785597,1.0
Alexandria,Al-Ameriya,31.002804,29.804831,1.0
Alexandria,Al-Ameriya,31.035365,29.778024,1.0
Alexandria,Al-Ameriya,31.038805,29.778207,1.0
Alexandria,Al-Ameriya,30.99868,29.853873,1.0
Alexandria,Al-Ameriya,31.050838,29.798547,1.0
Alexandria,Al-Ameriya,31.212611,29.928514,1.0
Alexandria,Al-Ameriya,31.02461257,29.77520658,3.0
Alexandria,Al-Ameriya,31.03062974,29.76898736,1.0
Alexandria,Al-Ameriya,30.994985,29.810351,1.0
Alexandria,Al-Ameriya,30.98611447,29.77750609,3.0
Alexandria,Al-Ameriya,31.030502,29.785597,2.0
Alexandria,Al-Ameriya,30.99868,29.853873,2.0
Alexandria,Al-Ameriya,31.212611,29.928514,2.0
Alexandria,Al-Ameriya,30.994985,29.810351,2.0
Alexandria,Al-Ameriya,30.99868,29.853873,2.0
Alexandria,Al-Ameriya,31.002804,29.804831,2.0
Alexandria,Al-Ameriya,31.050838,29.798547,2.0
Alexandria,Al-Ameriya,31.038805,29.778207,2.0
Alexandria,Alasafra,31.269802,30.005577,1.0
Alexandria,Alasafra,31.274764,30.005369,1.0
Alexandria,Alasafra,31.26586658,30.00230829,3.0
Alexandria,Alasafra,31.268117,29.999928,3.0
Alexandria,Alasafra,31.269802,30.005577,2.0
Alexandria,Alasafra,31.270674,30.005719,3.0
Alexandria,Alasafra,31.270674,30.005719,3.0
Alexandria,Alasafra,31.274764,30.005369,2.0
Alexandria,Alhadara,31.202817,29.919488,1.0
Alexandria,Alhadara,31.202522,29.920365,1.0
Alexandria,Alhadara,31.20321291,29.93672498,1.0
Alexandria,Alhadara,31.198425,29.918139,3.0
Alexandria,Alhadara,31.201354,29.933821,3.0
Alexandria,Alhadara,31.202522,29.920365,2.0
Alexandria,Alhadara,31.202817,29.919488,2.0
Alexandria,Al-Montaza,31.302693,30.059734,1.0
Alexandria,Al-Montaza,31.256355,29.992169,1.0
Alexandria,Al-Montaza,31.27891899,30.02352703,1.0
Alexandria,Al-Montaza,31.288461,30.017881,1.0
Alexandria,Al-Montaza,31.20529165,30.02053859,1.0
Alexandria,Al-Montaza,31.24616219,29.991567,2.0
Alexandria,Al-Montaza,31.28281636,30.02355952,3.0
Alexandria,Al-Montaza,31.20866416,30.02061591,3.0
Alexandria,Al-Montaza,31.24098658,29.99595906,3.0
Alexandria,Al-Montaza,31.27067819,29.99780476,3.0
Alexandria,Al-Montaza,31.30043635,30.06057133,3.0
Alexandria,Al-Montaza,31.256355,29.992169,2.0
Alexandria,Al-Montaza,31.302693,30.059734,2.0
Alexandria,Al-Montaza,31.288461,30.017881,2.0
Alexandria,Al-Qabari,31.18446061,29.88724765,3.0
Alexandria,Al-Qabari,31.170223,29.881387,1.0
Alexandria,Al-Qabari,31.160562,29.887701,2.0
Alexandria,Al-Qabari,31.170223,29.881387,2.0
Alexandria,Alraml,31.23424895,29.96224375,1.0
Alexandria,Alraml,31.22281326,29.99015722,3.0
Alexandria,Alraml,31.220319,29.965227,3.0
Alexandria,Bab Sharq,31.200108,29.922012,1.0
Alexandria,Bab Sharq,31.20120876,29.9324492,3.0
Alexandria,Bab Sharq,31.200108,29.922012,2.0
Alexandria,Bab Sharq,31.200108,29.922012,2.0
Alexandria,Borg Al Arab,30.88285501,29.57748186,3.0
Alexandria,Borg Al Arab,30.900834,29.544189,1.0
Alexandria,Borg Al Arab,30.890269,29.584773,1.0
Alexandria,Borg Al Arab,30.852997,29.603637,1.0
Alexandria,Borg Al Arab,30.86633208,29.57656735,3.0
Alexandria,Borg Al Arab,30.866498,29.575058,1.0
Alexandria,Borg Al Arab,30.938137,29.691282,3.0
